record_id,community_id,employer_name,locations,sector,recruiting_status,source_url,source_type,first_seen_at,last_seen_at,status,manual_override,review_status,notes
thunder-bay|sky-fill-aviation-refueling-inc-316hectordougallwaythund,thunder-bay,Sky Fill Aviation Refueling Inc.,"316 hector dougall way, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|sleep-country-canada-inc-389mainstreetunitb2thund,thunder-bay,Sleep Country Canada Inc.,"389 MAIN STREET, UNIT B2, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|sleeping-giant-brewing-co-712macdonellstreetthunde,thunder-bay,Sleeping Giant Brewing Co,"712 Macdonell Street, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|smart-modular-canada-24haniakrdthunderbay,thunder-bay,Smart Modular Canada,24 Haniak Rd. Thunder Bay,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|societa-italiana-di-benevolenza-principe-di-piemonte-of-fort-william-davinci-cen-340waterloostreetthunder,thunder-bay,Societa Italiana Di Benevolenza Principe Di Piemonte of Fort William- Davinci Centre,"340 Waterloo Street, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|sovereign-dental-231101arthurstwthunderba,thunder-bay,Sovereign Dental,"2& 3-1101 Arthur St W, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|sovereign-dental-911fortwilliamrd3thunder,thunder-bay,Sovereign Dental,"911 Fort William Rd #3, Thunder Bay, & 1101 Arthur St W Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|srl-contracting-corp-105maystnunit7thunderbay,thunder-bay,SRL Contracting Corp.,"105 May St N Unit 7, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|srs-windows-and-doors-inc-936tungstenstreetthunder,thunder-bay,SRS WINDOWS AND DOORS INC,"936 Tungsten Street, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|st-joseph-s-care-group-35algomastreetnorththund,thunder-bay,St. Joseph's Care Group,"35 Algoma Street North, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|stacy-tabachak-s-h-confections-flossed-out-1000fortwilliamroadunit2,thunder-bay,Stacy Tabachak/ S&H Confections- Flossed Out,"1000 Fort William Road, Unit 24, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|step-by-step-child-care-centres-2118arthurstethunderbaya,thunder-bay,Step By Step Child Care Centres,"2118 Arthur St E, Thunder Bay, and 141 Bayberry Cr, Thunder",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|bay-stuffy-riders-1000fortwilliamroadthund,thunder-bay,Bay Stuffy Riders,"1000 Fort william Road, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|super-8-by-wyndham-439memorialavethunderbay,thunder-bay,Super 8 by Wyndham,439 Memorial Ave. Thunder Bay,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|superior-foods-1090lithiumdrivethunderb,thunder-bay,Superior Foods,"1090 Lithium Drive, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|superior-hyundai-1142alloydrivethunderbay,thunder-bay,Superior Hyundai,"1142 Alloy Drive, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|superior-janitorial-196evansstthunderbay,thunder-bay,Superior Janitorial,196 Evans St. Thunder Bay,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|superior-screen-printing-115ncumberlandstreet,thunder-bay,Superior Screen Printing,115 N. Cumberland Street,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|superior-shercor-limited-mr-lube-stores-61-129-645arthurstreetwestthund,thunder-bay,SUPERIOR SHERCOR LIMITED - MR. LUBE (STORES 61 & 129),"645 ARTHUR STREET WEST, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|superior-shores-gaming-association-435memorialavethunderbay,thunder-bay,Superior Shores Gaming Association,435 Memorial Ave. Thunder Bay,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|superior-urology-clinic-146southcourtstthunderba,thunder-bay,Superior Urology clinic,146 South Court St. Thunder Bay,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|superior-yard-works-inc-135windemereavesthunderb,thunder-bay,Superior Yard Works Inc.,"135 Windemere Ave S, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|sushi-station-280algomaststhunderbay,thunder-bay,Sushi Station,280 Algoma st.s Thunder Bay,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|swartz-fine-fashions-148fredericastwestthunde,thunder-bay,Swartz Fine Fashions,"148 Frederica St. West, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|swell-bakery-15astpaulstthunderbay,thunder-bay,Swell Bakery,"15A St. Paul St, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|sysco-thunder-bay-840mckellerstthunderbay,thunder-bay,Sysco Thunder Bay,"840 McKeller St, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|t-bay-ultrasound-1265arthurstreeteastsuit,thunder-bay,T BAY ULTRASOUND,"1265 ARTHUR STREET EAST, SUITE 407, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|t-t-auto-supply-thunder-bay-ltd-427kingstonstthunderbay,thunder-bay,T&T AUTO SUPPLY (THUNDER BAY) LTD,"427 Kingston St, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|tara-labate-pharmacy-ltd-shoppers-drug-mart-678-640riverstthunderbay,thunder-bay,Tara Labate Pharmacy LTD.- Shoppers Drug Mart #678,"640 River St, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|taranis-contracting-group-ltd-1473rosslynroadthunderba,thunder-bay,Taranis Contracting Group Ltd,"1473 Rosslyn Road, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|taylor-made-construction-suite6105maystreetnortht,thunder-bay,Taylor Made Construction,"Suite 6,105 May Street North, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|tbaypost-dougall-media-87hillstreetnorththunder,thunder-bay,TbayPost (Dougall Media),87 Hill Street North Thunder Bay,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|teleco-1218amberdrivethunderbay,thunder-bay,Teleco,"1218 Amber Drive, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|termax-service-group-inc-782macdonellstreetthunde,thunder-bay,Termax Service Group Inc,"782 Macdonell Street, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|the-bank-of-nova-scotia-745hewitsonstreetthunder,thunder-bay,The Bank of Nova Scotia,745 Hewitson Street Thunder Bay,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|the-brick-869fortwilliamrdthunderb,thunder-bay,THE BRICK,869 Fort William Rd. Thunder Bay,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|the-canadian-wild-rice-mercantile-ltd-776macdonellstreetthunde,thunder-bay,The Canadian Wild Rice Mercantile Ltd.,"776 Macdonell Street, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|the-courthouse-hotel-thunder-bay-277camelotstthunderbay,thunder-bay,"The Courthouse Hotel, Thunder Bay","277 Camelot St., Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|the-eddy-restaurant-4744highway1117pobox269k,thunder-bay,The Eddy Restaurant,"4744 Highway 11/17, P.O.Box 269, Kakabeka Falls",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|the-haven-hostel-226ambrosestreetthunderb,thunder-bay,The Haven Hostel,"226 Ambrose Street, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
